0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
,,6.5535000000000005,-0.0206,-0.0342,-0.019880000000000002,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.02494,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.02474,0.00255,0.0039000000000000003,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.022570000000000003,-0.04762,0.9993700000000001,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.023160000000000004,-0.053110000000000004,0.99838,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.01895,-0.047020000000000006,0.0039000000000000003,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0206,-0.0342,-0.024860000000000004,0.00255,0.00391,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.024180000000000004,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.02254,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.01889,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.02423,0.00255,0.0039000000000000003,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.02842,-0.049260000000000005,0.9974600000000001,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.020540000000000003,-0.04492,0.9985,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.023510000000000003,-0.051070000000000004,0.0039000000000000003,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.019710000000000002,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,-0.0176,-0.0327,-0.0342,-0.025370000000000004,0.00255,0.00388,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0327,-0.0342,-0.018850000000000002,0.00255,0.0038900000000000002,108.8919222,2e-06,0.01
,,6.5535000000000005,-0.0327,-0.0342,-0.02312,0.00255,0.0039000000000000003,108.8919222,2e-06,0.01
,,-0.0228,-0.0465,-0.0285,-0.018500000000000003,0.00255,0.0039000000000000003,108.8919219,34.2489299,994.83
,,-0.0228,-0.0465,-0.0285,-0.02542,-0.05075,0.99611,108.8919219,34.2489299,994.83
,,-0.0228,-0.0465,-0.0285,-0.01787,-0.05084,1.00103,108.8919219,34.2489299,994.83
,,-0.0228,-0.0465,-0.0285,-0.02867,-0.049150000000000006,0.0038900000000000002,108.8919219,34.2489299,994.83
,,-0.0228,-0.0465,-0.0285,-0.020700000000000003,0.00255,0.0039000000000000003,108.8919219,34.2489299,994.83
,,-0.0256,-0.0504,-0.0285,-0.028190000000000003,0.00255,0.0038900000000000002,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.019350000000000003,0.00255,0.00388,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.024030000000000003,0.00255,0.0038900000000000002,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.020630000000000003,0.00255,0.00391,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.02433,-0.04621,0.99621,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.023540000000000002,-0.04932,0.99833,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.021490000000000002,-0.046450000000000005,0.0038900000000000002,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.0228,0.00255,0.0038900000000000002,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.0221,0.00255,0.00388,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.02365,0.00255,0.0039000000000000003,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.02432,0.00255,0.00387,108.8919219,34.2489299,994.83
,,6.5534,-0.0504,-0.0285,-0.022480000000000003,0.00255,0.0039000000000000003,108.8919219,34.2489299,994.83
,,-0.0324,-0.065,-0.031400000000000004,-0.02086,-0.05246000000000001,0.99589,108.89192159999999,34.2489293,994.8100000000001
,,-0.0324,-0.065,-0.031400000000000004,-0.02645,-0.04286,0.9968100000000001,108.89192159999999,34.2489293,994.8100000000001
,,-0.0324,-0.065,-0.031400000000000004,-0.026830000000000003,-0.04863000000000001,0.00388,108.89192159999999,34.2489293,994.8100000000001
,,-0.035300000000000005,-0.0685,-0.0313,-0.01633,0.00255,0.00388,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.023760000000000003,0.00255,0.0038900000000000002,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.020020000000000003,0.00255,0.0038900000000000002,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.024720000000000002,0.00255,0.0039000000000000003,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.016620000000000003,0.00255,0.0038900000000000002,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.020610000000000003,-0.050870000000000005,0.9973600000000001,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.022240000000000003,-0.04739,0.9966400000000001,6.4e-06,34.2489293,994.8100000000001
,,-0.036000000000000004,-0.0688,-0.0313,-0.020450000000000003,-0.05115,0.0039000000000000003,6.4e-06,34.2489293,994.8100000000001
,,-0.0388,-0.0758,-0.0324,-0.02066,0.00255,0.0038900000000000002,6.4e-06,34.2489293,994.8100000000001
,,-0.039,-0.0772,-0.0324,-0.02559,0.00255,0.00391,6.4e-06,34.2489293,994.8100000000001
,,6.5534,-0.0772,-0.0324,-0.02016,0.00255,0.0039000000000000003,6.4e-06,34.2489293,994.8100000000001
,,6.5534,-0.0772,-0.0324,-0.024650000000000002,0.00255,0.0038900000000000002,6.4e-06,34.2489293,994.8100000000001
,,6.5534,-0.0772,-0.0324,-0.019950000000000002,0.00255,0.00388,6.4e-06,34.2489293,994.8100000000001
,,6.5534,-0.0772,-0.0324,-0.02065,-0.046000000000000006,0.9988000000000001,6.4e-06,34.2489293,994.8100000000001
,,6.5534,-0.0772,-0.0324,-0.022330000000000003,-0.04190000000000001,0.9990300000000001,6.4e-06,34.2489293,994.8100000000001
,,-0.0412,-0.0828,-0.0325,-0.02587,-0.053340000000000005,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,-0.0412,-0.0828,-0.0325,-0.027940000000000003,0.00255,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,-0.0412,-0.0828,-0.0325,-0.019680000000000003,0.00255,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,6.5534,-0.0828,-0.0325,-0.019420000000000003,0.00255,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,6.5534,-0.0828,-0.0325,-0.028700000000000003,0.00255,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,6.5534,-0.0828,-0.0325,-0.0239,0.00255,0.0038900000000000002,108.8919212,2e-06,994.8100000000001
,,6.5534,-0.0828,-0.0325,-0.01914,-0.04977,0.9972900000000001,108.8919212,2e-06,994.8100000000001
,,-0.0444,-0.0864,-0.033800000000000004,-0.018750000000000003,-0.04548000000000001,0.9967,108.891921,34.2489285,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.024370000000000003,-0.050960000000000005,0.0038900000000000002,108.891921,2e-06,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.021990000000000003,0.00255,0.00388,108.891921,2e-06,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.02263,0.00255,0.0039000000000000003,108.891921,2e-06,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.021210000000000003,0.00255,0.0038900000000000002,108.891921,2e-06,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.028820000000000002,0.00255,0.00391,108.891921,2e-06,0.01
,,-0.0451,-0.0887,-0.034300000000000004,-0.02058,0.00255,0.00387,108.891921,2e-06,0.01
,,-0.0451,-0.09050000000000001,-0.034800000000000005,-0.019010000000000003,-0.048510000000000005,0.99892,108.89192089999999,34.248928299999996,994.77
,,-0.045700000000000005,-0.09050000000000001,-0.0347,-0.023180000000000003,-0.045110000000000004,0.9934700000000001,108.89192089999999,34.248928299999996,0.01
,,-0.045700000000000005,-0.09050000000000001,-0.0347,-0.023940000000000003,-0.045540000000000004,0.0038900000000000002,108.89192089999999,34.248928299999996,0.01
,,-0.0463,-0.09050000000000001,-0.034,-0.02545,0.00255,0.0038900000000000002,6.4e-06,34.248928299999996,0.01
,,-0.0463,-0.09050000000000001,-0.034,-0.015710000000000002,0.00255,0.00388,6.4e-06,34.248928299999996,0.01
,,6.5534,-0.09050000000000001,-0.034,-0.025320000000000002,0.00255,0.00388,6.4e-06,34.248928299999996,0.01
,,6.5534,-0.09050000000000001,-0.034,-0.023880000000000002,0.00255,0.00387,6.4e-06,34.248928299999996,0.01
,,6.5534,-0.09050000000000001,-0.034,-0.02247,0.00255,0.0038900000000000002,6.4e-06,34.248928299999996,0.01
,,6.5534,-0.09050000000000001,-0.034,-0.017750000000000002,-0.04188,0.9987800000000001,6.4e-06,34.248928299999996,0.01
,,-0.044000000000000004,-0.0881,-0.035300000000000005,-0.021390000000000003,-0.04991,0.9949700000000001,108.89192089999999,34.248928299999996,0.01
,,-0.0444,-0.0872,-0.0354,-0.027240000000000004,-0.04358,0.0038900000000000002,108.89192089999999,2e-06,0.01
,,-0.0444,-0.0872,-0.0354,-0.01728,0.00255,0.0038900000000000002,108.89192089999999,2e-06,0.01
,,-0.0444,-0.0872,-0.0354,-0.01948,0.00255,0.0038900000000000002,108.89192089999999,2e-06,0.01
,,-0.0431,-0.0853,-0.0362,-0.02374,0.00255,0.0038900000000000002,108.89192089999999,34.2489285,994.77
,,-0.0431,-0.0853,-0.0362,-0.02936,0.00255,0.0038900000000000002,108.89192089999999,34.2489285,994.77
,,-0.0431,-0.0853,-0.0362,-0.02296,0.00255,0.00385,108.89192089999999,34.2489285,994.77
,,-0.0431,-0.0853,-0.0362,-0.020120000000000002,-0.045880000000000004,0.9907000000000001,108.89192089999999,34.2489285,994.77
,,-0.0408,-0.0813,-0.0364,-0.02298,-0.04526,0.99472,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.01813,-0.047900000000000005,0.0038900000000000002,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.023600000000000003,0.00255,0.00391,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.02604,0.00255,0.00388,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.024620000000000003,0.00255,0.0038900000000000002,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.024280000000000003,0.00255,0.00388,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.02491,0.00255,0.00391,108.891921,34.2489286,0.01
,,-0.0408,-0.0813,-0.0364,-0.02366,-0.043930000000000004,1.0025300000000001,108.891921,34.2489286,0.01
,,-0.034800000000000005,-0.0684,-0.0351,-0.025120000000000003,-0.046450000000000005,0.9984200000000001,108.89192129999999,34.2489292,0.01
,,-0.034800000000000005,-0.0684,-0.0351,-0.026400000000000003,-0.044640000000000006,0.0039000000000000003,108.89192129999999,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.020370000000000003,0.00255,0.00387,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.023960000000000002,0.00255,0.00388,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.024780000000000003,0.00255,0.00388,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.023030000000000002,0.00255,0.0038900000000000002,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.019350000000000003,0.00255,0.0039000000000000003,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.02159,-0.048830000000000005,0.9982700000000001,6.4e-06,34.2489292,0.01
,,-0.033100000000000004,-0.0659,-0.0346,-0.02278,-0.039020000000000006,0.9953900000000001,6.4e-06,34.2489292,0.01
,,-0.027800000000000002,-0.054900000000000004,-0.0333,-0.016370000000000003,-0.049530000000000005,0.0039000000000000003,108.8919217,2e-06,0.01
,,-0.027800000000000002,-0.054900000000000004,-0.0333,-0.02748,0.00255,0.0038900000000000002,108.8919217,2e-06,0.01
,,-0.027800000000000002,-0.054900000000000004,-0.0333,-0.020360000000000003,0.00255,0.0038900000000000002,108.8919217,2e-06,0.01
,,6.5535000000000005,-0.054900000000000004,-0.0333,-0.01957,0.00255,0.0038900000000000002,108.8919217,2e-06,0.01
,,6.5535000000000005,-0.054900000000000004,-0.0333,-0.025070000000000002,0.00255,0.0038900000000000002,108.8919217,2e-06,0.01
,,6.5535000000000005,-0.054900000000000004,-0.0333,-0.01914,0.00255,0.00388,108.8919217,2e-06,0.01
,,6.5535000000000005,-0.054900000000000004,-0.0333,-0.024450000000000003,-0.04737,0.99804,108.8919217,2e-06,0.01
,,6.5535000000000005,-0.054900000000000004,-0.0333,-0.020870000000000003,-0.04582000000000001,1.00048,108.8919217,2e-06,0.01
,,-0.0206,-0.0448,-0.0291,-0.02222,-0.04154,0.00386,108.8919221,2e-06,0.01
,,-0.0216,-0.0426,-0.028200000000000003,-0.027520000000000003,0.00255,0.003920000000000001,6.4e-06,2e-06,0.01
,,-0.0216,-0.0426,-0.028200000000000003,-0.021830000000000002,0.00255,0.00388,6.4e-06,2e-06,0.01
,,6.5535000000000005,-0.0426,-0.028200000000000003,-0.020800000000000003,0.00255,0.0039000000000000003,6.4e-06,2e-06,0.01
,,6.5535000000000005,-0.0426,-0.028200000000000003,-0.02645,0.00255,0.00387,6.4e-06,2e-06,0.01
,,6.5535000000000005,-0.0426,-0.028200000000000003,-0.01686,0.00255,0.0039000000000000003,6.4e-06,2e-06,0.01
,,6.5535000000000005,-0.0426,-0.028200000000000003,-0.02154,-0.04755,0.99821,6.4e-06,2e-06,0.01
,,-0.0176,-0.0358,-0.026500000000000003,-0.02423,-0.0483,1.00072,108.89192229999999,34.2489308,0.01
,,-0.0178,-0.0356,-0.0258,-0.024270000000000003,-0.045840000000000006,0.0039000000000000003,108.89192229999999,2e-06,0.01
,,-0.0178,-0.0356,-0.0258,-0.020540000000000003,0.00255,0.00387,108.89192229999999,2e-06,0.01
,,-0.0161,-0.033600000000000005,-0.0258,-0.02304,0.00255,0.0039000000000000003,108.89192229999999,2e-06,0.01
,,-0.0161,-0.033600000000000005,-0.0258,-0.02432,0.00255,0.0039000000000000003,108.89192229999999,2e-06,0.01
,,-0.0161,-0.033600000000000005,-0.0258,-0.022250000000000002,0.00255,0.0038900000000000002,108.89192229999999,2e-06,0.01
,,-0.0161,-0.033600000000000005,-0.0258,-0.02077,0.00255,0.0039000000000000003,108.89192229999999,2e-06,0.01
,,-0.0161,-0.033600000000000005,-0.0258,-0.025160000000000002,-0.044090000000000004,0.9951700000000001,108.89192229999999,2e-06,0.01
,,-0.015000000000000001,-0.0281,-0.0245,-0.021140000000000003,-0.047400000000000005,0.9932300000000001,108.89192249999999,34.2489311,0.01
,,-0.015000000000000001,-0.0281,-0.0245,-0.0217,-0.043820000000000005,0.00388,108.89192249999999,34.2489311,0.01
,,-0.015000000000000001,-0.0281,-0.0245,-0.02363,0.00255,0.00386,108.89192249999999,34.2489311,0.01
,,-0.0126,-0.0258,-0.0245,-0.027340000000000003,0.00255,0.00393,108.89192249999999,34.2489311,0.01
,,6.5535000000000005,-0.0258,-0.0245,-0.02227,0.00255,0.00388,108.89192249999999,34.2489311,0.01
,,6.5535000000000005,-0.0258,-0.0245,-0.02467,0.00255,0.00391,108.89192249999999,34.2489311,0.01
,,6.5535000000000005,-0.0258,-0.0245,-0.02332,0.00255,0.0039000000000000003,108.89192249999999,34.2489311,0.01
,,6.5535000000000005,-0.0258,-0.0245,-0.019270000000000002,-0.04954,1.0022600000000002,108.89192249999999,34.2489311,0.01
,,-0.0111,-0.021400000000000002,-0.0234,-0.021130000000000003,-0.04243,1.00035,108.8919227,34.2489314,0.01
,,-0.0111,-0.021400000000000002,-0.0234,-0.021730000000000003,-0.045340000000000005,0.0038900000000000002,108.8919227,34.2489314,0.01
,,-0.0111,-0.021400000000000002,-0.0234,-0.02414,0.00255,0.0038900000000000002,108.8919227,34.2489314,0.01
,,-0.0099,-0.0187,-0.0234,-0.02272,0.00255,0.0038900000000000002,108.8919227,34.2489314,0.01
,,6.5535000000000005,-0.0187,-0.0234,-0.020880000000000003,0.00255,0.0039000000000000003,108.8919227,34.2489314,0.01
,,6.5535000000000005,-0.0187,-0.0234,-0.02399,0.00255,0.0039000000000000003,108.8919227,34.2489314,0.01
,,6.5535000000000005,-0.0187,-0.0234,-0.022820000000000003,0.00255,0.00388,108.8919227,34.2489314,0.01
,,6.5535000000000005,-0.0187,-0.0234,-0.026660000000000003,-0.04139,0.9976,108.8919227,34.2489314,0.01
,,6.5535000000000005,-0.0187,-0.0234,0.04265,-0.021240000000000002,0.9004000000000001,108.8919227,34.2489314,0.01
,,0.0017000000000000001,-0.0086,-0.0412,0.06569000000000001,0.00144,0.00449,108.89192279999999,2e-06,0.01
,,0.0017000000000000001,-0.0086,-0.0412,-0.036520000000000004,0.00255,0.0035600000000000002,108.89192279999999,2e-06,0.01
,,0.0017000000000000001,-0.0086,-0.0412,-0.017,0.0,0.0038400000000000005,108.89192279999999,2e-06,0.01
,,6.5535000000000005,-0.0086,-0.0412,-0.08029,0.0,0.00464,108.89192279999999,2e-06,0.01
,,6.5535000000000005,-0.0086,-0.0412,-0.35414,0.0,0.00251,108.89192279999999,2e-06,0.01
,,6.5535000000000005,-0.0086,-0.0412,-0.27408000000000005,0.00255,0.0031200000000000004,108.89192279999999,2e-06,0.01
,,6.5535000000000005,-0.0086,-0.0412,-0.004,-0.09505000000000001,1.03713,108.89192279999999,2e-06,0.01
,,-0.0145,0.0068000000000000005,-0.0134,-0.03234,-0.06789,0.98567,108.8919229,34.2489317,0.01
,,-0.0145,0.0068000000000000005,-0.0134,-0.13212000000000002,-0.0077800000000000005,0.00396,108.8919229,34.2489317,0.01
,,-0.0145,0.0068000000000000005,-0.0134,0.01263,0.00255,0.0036100000000000004,108.8919229,34.2489317,0.01
,,-0.012100000000000001,-0.0105,-0.0134,-0.07250000000000001,0.0,0.00368,108.8919229,34.2489317,0.01
,,6.5534,-0.0105,-0.0134,-0.027090000000000003,0.00255,0.0036400000000000004,108.8919229,34.2489317,0.01
,,6.5534,-0.0105,-0.0134,-0.04748,0.00255,0.00489,108.8919229,34.2489317,0.01
,,6.5534,-0.0105,-0.0134,0.06171000000000001,0.0,0.004580000000000001,108.8919229,34.2489317,0.01
,,6.5534,-0.0105,-0.0134,0.00833,0.12236000000000001,1.2096300000000002,108.8919229,34.2489317,0.01
,,0.043000000000000003,-0.0038,0.3709,-0.057300000000000004,0.21813000000000002,0.9381700000000001,108.89192299999999,34.2489318,0.01
,,0.043000000000000003,-0.0038,0.3709,0.05706000000000001,0.27057000000000003,0.00269,108.89192299999999,34.2489318,0.01
,,0.043000000000000003,-0.0038,0.3709,0.06071000000000001,0.0,0.0034700000000000004,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,0.26620000000000005,0.0,0.00215,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,0.55076,0.0,0.00092,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,1.95609,2e-05,0.006390000000000001,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,-0.97555,0.00255,0.00023,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,2.2793200000000002,0.66041,1.8843800000000002,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,0.04472,0.27336000000000005,0.19451000000000002,108.89192299999999,34.2489318,0.01
,,-0.2243,-0.17120000000000002,0.3709,1.7788700000000002,0.41350000000000003,0.00551,108.89192299999999,34.2489318,0.01
,,-0.0244,0.0009000000000000001,-0.1715,-0.03964,0.0,0.0018700000000000001,6.4e-06,34.2489318,0.01
,,0.0476,0.0838,-0.1715,1.38159,0.0,0.0034500000000000004,6.4e-06,34.2489318,0.01
,,6.5535000000000005,0.0838,-0.1715,-0.021720000000000003,0.0,0.00334,6.4e-06,34.2489318,0.01
,,6.5535000000000005,0.0838,-0.1715,0.11971000000000001,0.00255,0.0019000000000000002,6.4e-06,34.2489318,0.01
,,6.5535000000000005,0.0838,-0.1715,1.28421,0.0,0.005090000000000001,6.4e-06,34.2489318,0.01
,,0.0175,0.18000000000000002,0.1295,-0.43519,-0.60318,0.19638000000000003,108.8919224,34.248931999999996,994.9300000000001
,,0.0085,0.0216,-0.33480000000000004,1.4563100000000002,0.76619,1.00231,108.8919224,34.248931999999996,0.01
,,0.0085,0.0216,-0.33480000000000004,0.6151500000000001,0.19463000000000003,0.0032800000000000004,108.8919224,34.248931999999996,0.01
,,-0.039900000000000005,-0.07540000000000001,-0.1845,-0.25048000000000004,0.00255,0.00176,6.4e-06,34.248931999999996,0.01
,,-0.039900000000000005,-0.07540000000000001,-0.1845,1.86945,1e-05,0.006470000000000001,6.4e-06,34.248931999999996,0.01
,,0.0006000000000000001,-0.07540000000000001,-0.1845,-0.95574,0.00255,0.65359,6.4e-06,34.248931999999996,0.01
,,0.0006000000000000001,-0.07540000000000001,-0.1845,2.21774,0.0,0.006670000000000001,6.4e-06,34.248931999999996,0.01
,,0.0006000000000000001,-0.07540000000000001,-0.1845,-0.5697500000000001,0.00255,0.65515,6.4e-06,34.248931999999996,0.01
,,-0.034,0.1356,-0.4197,1.8311700000000002,0.8867400000000001,1.22733,108.89192229999999,34.2489323,994.82
,,-0.0442,0.0449,-0.6913,0.49445000000000006,0.05634,0.9035000000000001,108.89192229999999,34.2489324,0.01
,,-0.0442,0.0449,-0.6913,0.6859400000000001,0.25125000000000003,0.0014500000000000001,108.89192229999999,34.2489324,0.01
,,0.0207,0.0227,-0.4036,0.78417,0.0,0.00265,6.4e-06,34.2489324,0.01
,,0.0207,0.0227,-0.4036,0.6913,0.0,0.0027500000000000003,6.4e-06,34.2489324,0.01
,,0.0001,0.0227,-0.4036,0.8001,0.0,0.0027400000000000002,6.4e-06,34.2489324,0.01
,,0.0001,0.0227,-0.4036,0.68088,0.0,0.0026300000000000004,6.4e-06,34.2489324,0.01
,,0.0001,0.0227,-0.4036,0.70125,0.0,0.0027500000000000003,6.4e-06,34.2489324,0.01
,,0.0001,0.0227,-0.4036,0.7139700000000001,0.15783000000000003,0.7036600000000001,6.4e-06,34.2489324,0.01
,,0.0656,0.1519,-0.3986,0.7016800000000001,0.16314,0.6917700000000001,108.89192249999999,34.2489329,0.01
,,0.0656,0.1519,-0.3986,0.6982400000000001,0.17970000000000003,0.00256,108.89192249999999,34.2489329,0.01
,,0.0656,0.1519,-0.3986,0.74107,0.0,0.00287,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,0.68644,0.0,0.00272,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,0.53244,0.0,0.0024000000000000002,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,0.68364,0.0,0.00305,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,0.08311,0.00255,0.0024600000000000004,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,3.42341,1.7074300000000002,1.3278400000000001,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,-1.77431,-0.75636,-0.51887,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,1.6407200000000002,0.14526,0.00807,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,-0.86323,0.0,0.65364,108.89192249999999,34.2489329,0.01
,,0.112,0.1627,-0.3986,2.12446,0.0,0.0086,108.89192249999999,34.2489329,0.01
,,6.5533,0.1627,-0.3986,-0.58059,2e-05,0.0032300000000000002,108.89192249999999,34.2489329,0.01
,,-0.1626,0.39280000000000004,-1.3671,3.38486,-0.15643,3.48571,108.8919217,2e-06,994.5500000000001
,,-0.0031000000000000003,0.501,0.5473,-2.3844100000000004,0.80769,-2.1427,108.8919214,34.2489321,994.62
,,6.5533,0.501,0.5473,-0.86848,-0.0027800000000000004,2.83265,108.8919214,34.2489321,994.62
,,0.36910000000000004,0.5632,0.5771000000000001,-0.6794500000000001,1.3221100000000001,0.8305600000000001,108.89192089999999,34.248931899999995,994.6800000000001
,,0.0371,0.7063,-0.8833000000000001,-0.05469,0.00255,0.15552000000000002,108.8919208,34.248931899999995,994.74
,,0.0521,0.6164000000000001,-0.8102,1.10905,0.0,0.0058000000000000005,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.32045,0.0,0.0015,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.7010200000000001,0.0,0.0036100000000000004,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.6029000000000001,0.0,0.0030700000000000002,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.6086600000000001,0.0,0.003,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.5666800000000001,0.062060000000000004,0.80878,108.8919207,34.248931899999995,0.01
,,0.0521,0.6164000000000001,-0.8102,0.67612,0.14407,0.8133800000000001,108.8919207,34.248931899999995,0.01
,,1.1292,1.2850000000000001,-0.1734,0.60797,0.10771000000000001,0.0032300000000000002,108.8919232,2e-06,0.01
,,1.1292,1.2850000000000001,-0.1734,1.85929,0.0,0.00555,108.8919232,2e-06,0.01
,,1.6012000000000002,1.732,-0.1734,-1.08755,0.00255,0.6548900000000001,108.8919232,2e-06,0.01
,,1.6012000000000002,1.732,-0.1734,0.5152300000000001,0.0,0.006010000000000001,108.8919232,2e-06,0.01
,,1.6012000000000002,1.732,-0.1734,1.5001600000000002,0.0,0.00909,108.8919232,2e-06,0.01
,,1.6012000000000002,1.732,-0.1734,-1.578,0.0,0.64866,108.8919232,2e-06,0.01
,,1.6012000000000002,1.732,-0.1734,1.8419900000000002,0.23912000000000003,3.1857300000000004,108.8919232,2e-06,0.01
,,2.7366,2.6176,0.4061,-2.5435800000000004,0.31197,-2.2985700000000002,108.89193379999999,34.2489419,0.01
,,2.4586,2.4798,-0.9962000000000001,2.70236,-0.20511000000000001,0.01485,108.8919361,2e-06,0.01
,,2.4586,2.4798,-0.9962000000000001,-2.43474,0.00255,0.6443800000000001,108.8919361,2e-06,0.01
,,2.8822,3.0905,-0.9962000000000001,2.75936,1e-05,0.00877,108.8919361,2e-06,0.01
,,0.0117,3.0905,-0.9962000000000001,0.11605000000000001,0.0,0.0027700000000000003,108.8919361,2e-06,0.01
,,0.0117,3.0905,-0.9962000000000001,0.74311,0.0,0.0017100000000000001,108.8919361,2e-06,0.01
,,0.0117,3.0905,-0.9962000000000001,0.7516200000000001,0.00255,0.00369,108.8919361,2e-06,0.01
,,0.0117,3.0905,-0.9962000000000001,0.5623,0.00337,0.6896000000000001,108.8919361,2e-06,0.01
,,4.083200000000001,3.9013,-0.763,0.73196,-0.0046300000000000004,0.8298000000000001,108.8919561,34.2489597,0.01
