0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
,,0.0,0.0315,0.0206,-0.17930000000000001,-0.11183000000000001,0.9775100000000001,6.4e-06,34.2489364,0.01
,,0.0,0.031400000000000004,0.0205,-0.18283000000000002,-0.10783000000000001,0.97672,108.8919152,34.2489364,990.73
,,0.015300000000000001,0.031900000000000005,0.0206,-0.18388000000000002,-0.10930000000000001,0.9695500000000001,108.8919152,34.2489364,990.73
,,0.016300000000000002,0.031900000000000005,0.020200000000000003,-0.17847000000000002,-0.11605000000000001,0.9726100000000001,108.8919152,2e-06,990.73
,,0.016300000000000002,0.031900000000000005,0.020200000000000003,-0.18042000000000002,0.00255,0.0038100000000000005,108.8919152,2e-06,990.73
,,0.016300000000000002,0.031900000000000005,0.020200000000000003,-0.18070000000000003,0.00255,0.0038000000000000004,108.8919152,2e-06,990.73
,,0.016300000000000002,0.031900000000000005,0.020200000000000003,-0.18618,0.00255,0.0038000000000000004,108.8919152,2e-06,990.73
,,0.016300000000000002,0.031900000000000005,0.020200000000000003,-0.17850000000000002,0.00255,0.0038100000000000005,108.8919152,2e-06,990.73
,,0.0154,0.0308,0.0213,-0.18313000000000001,-0.10843000000000001,0.0038000000000000004,108.8919152,34.2489364,990.73
,,0.0159,0.0292,0.0217,-0.17758000000000002,-0.11406000000000001,0.0037900000000000004,108.8919152,34.2489364,0.01
,,0.0149,0.029900000000000003,0.0224,-0.18266000000000002,0.00255,0.9769100000000001,108.8919152,2e-06,990.73
,,0.015000000000000001,0.028800000000000003,0.0227,-0.18195000000000003,-0.11801,0.0038300000000000005,108.8919152,2e-06,990.73
,,0.015000000000000001,0.028200000000000003,0.023,-0.17791,-0.11311000000000002,0.9682600000000001,6.4e-06,34.2489364,990.73
,,0.0146,0.0285,0.0228,-0.17891,-0.10441,0.97628,108.8919152,2e-06,990.73
,,0.014100000000000001,0.0275,0.024,-0.18066000000000002,-0.116,0.97745,108.8919152,2e-06,990.73
,,0.0149,0.028,0.0236,-0.18048,-0.11097000000000001,0.9710300000000001,108.8919152,34.2489364,990.73
,,0.0142,0.027,0.0239,-0.18113,0.00255,0.9745600000000001,108.8919152,2e-06,990.73
,,0.0142,0.027,0.0239,-0.18181000000000003,-0.10841,0.97506,108.8919152,2e-06,990.73
,,0.013600000000000001,0.0268,0.0244,-0.18862,-0.11298000000000001,0.9751700000000001,108.8919152,34.2489364,990.73
,,0.014100000000000001,0.0279,0.024200000000000003,-0.17861000000000002,-0.11286000000000002,0.9744600000000001,108.8919152,34.2489364,990.73
,,0.013600000000000001,0.027200000000000002,0.0245,-0.1834,-0.11115000000000001,0.97213,108.8919152,34.2489364,990.73
,,0.0134,0.028,0.0245,-0.17794000000000001,0.00255,0.0037900000000000004,108.8919152,34.2489364,990.73
,,0.0134,0.028,0.0245,-0.18336000000000002,0.00255,0.0038000000000000004,108.8919152,34.2489364,990.73
,,0.0134,0.028,0.0245,-0.17765,0.00255,0.0038300000000000005,108.8919152,34.2489364,990.73
,,0.0134,0.028,0.0245,-0.18309,0.00255,0.0037900000000000004,108.8919152,34.2489364,990.73
,,0.0134,0.028,0.0245,-0.18236000000000002,-0.11242,0.9784700000000001,108.8919152,34.2489364,990.73
,,0.0129,0.025900000000000003,0.0252,-0.19243000000000002,-0.10943000000000001,0.97574,108.8919152,2e-06,990.73
,,0.0134,0.0285,0.0246,-0.18253000000000003,0.00255,0.9721700000000001,108.8919152,34.2489363,990.73
,,0.0,0.0274,0.0241,-0.18202000000000002,-0.11249,0.9760500000000001,6.4e-06,2e-06,990.73
,,0.013900000000000001,0.028300000000000002,0.0238,-0.18631,-0.11097000000000001,0.9744400000000001,108.8919152,34.2489363,990.73
,,0.0132,0.0274,0.024,-0.17561000000000002,-0.11346,0.9743700000000001,108.8919152,34.2489363,990.73
,,0.013800000000000002,0.028900000000000002,0.023200000000000002,-0.1834,-0.1102,0.9687800000000001,108.8919152,34.2489363,990.73
,,0.0131,0.0274,0.0229,-0.17967000000000002,-0.11188000000000001,0.9731000000000001,108.8919152,34.2489363,990.73
,,0.0128,0.028,0.0224,-0.18458000000000002,-0.11141000000000001,0.0037900000000000004,108.8919152,34.2489363,0.01
,,0.0,0.028300000000000002,0.022600000000000002,-0.17871,-0.11242,0.0038200000000000005,108.8919152,34.2489363,990.73
,,0.0128,0.0285,0.0222,-0.18448,-0.11177000000000001,0.9752700000000001,6.4e-06,34.2489363,990.73
,,0.0131,0.0269,0.0224,-0.17905000000000001,-0.10633000000000001,0.9734800000000001,108.8919152,2e-06,990.73
,,0.0134,0.0285,0.0224,-0.18637,-0.11033000000000001,0.9712600000000001,108.8919152,34.2489363,990.73
,,0.0145,0.0274,0.0217,-0.17648000000000003,-0.11274,0.9739800000000001,108.8919153,34.2489363,990.73
,,0.013800000000000002,0.0269,0.021500000000000002,-0.18524000000000002,-0.11382,0.9725100000000001,108.8919153,34.2489363,0.01
,,0.013800000000000002,0.0269,0.021500000000000002,-0.17545000000000002,0.00255,0.0038100000000000005,108.8919153,34.2489363,0.01
,,0.013800000000000002,0.0269,0.021500000000000002,-0.18519000000000002,-0.11463000000000001,0.9741700000000001,108.8919153,34.2489363,0.01
,,0.013800000000000002,0.0269,0.021500000000000002,-0.18118,-0.10940000000000001,0.97457,108.8919153,34.2489363,0.01
,,0.0,0.028300000000000002,0.0216,-0.18466000000000002,-0.10740000000000001,0.96823,108.8919153,34.2489363,990.74
,,0.013900000000000001,0.0287,0.0217,-0.18032,-0.11253,0.9771500000000001,108.8919153,34.2489363,990.74
,,0.014100000000000001,0.029,0.0219,-0.18261000000000002,-0.11077000000000001,0.9712200000000001,108.8919153,34.2489363,990.74
,,0.0145,0.029500000000000002,0.0221,-0.18691000000000002,-0.10900000000000001,0.9770500000000001,108.8919153,34.2489363,990.74
,,0.014,0.0291,0.022000000000000002,-0.17966000000000001,-0.10980000000000001,0.97106,6.4e-06,34.2489363,990.74
,,0.0142,0.0297,0.022600000000000002,-0.18139000000000002,-0.10984000000000001,0.9745100000000001,6.4e-06,34.2489363,0.01
,,0.014700000000000001,0.0291,0.0227,-0.18216000000000002,-0.11247000000000001,0.9728800000000001,108.8919153,34.2489363,990.74
,,0.0143,0.029400000000000003,0.0228,-0.18064000000000002,-0.11344000000000001,0.9762500000000001,108.8919153,34.2489363,990.74
,,0.0143,0.029400000000000003,0.0228,-0.17916,-0.11288000000000001,0.0038000000000000004,108.8919153,34.2489363,990.74
,,0.0143,0.029400000000000003,0.0228,-0.18315,0.00255,0.0038100000000000005,108.8919153,34.2489363,990.74
,,0.0143,0.029400000000000003,0.0228,-0.17863,0.00255,0.0038200000000000005,108.8919153,34.2489363,990.74
,,0.0143,0.029400000000000003,0.0228,-0.18500000000000003,0.00255,0.0037900000000000004,108.8919153,34.2489363,990.74
,,0.0142,0.0291,0.0223,-0.17899,-0.11306000000000001,0.97506,108.8919153,34.2489363,990.74
,,0.013900000000000001,0.0303,0.0224,-0.18307,-0.11071,0.0037800000000000004,108.8919153,34.2489363,990.74
,,0.013600000000000001,0.0291,0.022600000000000002,-0.17588,-0.11555000000000001,0.9738800000000001,108.8919153,34.2489363,990.74
,,0.0142,0.029900000000000003,0.0228,-0.18447000000000002,-0.10702,0.9698100000000001,108.8919153,34.2489363,990.74
,,0.0146,0.030100000000000002,0.023100000000000002,-0.18044000000000002,-0.11428,0.0038200000000000005,108.8919153,34.2489363,990.74
,,0.0146,0.030100000000000002,0.023100000000000002,-0.18243,0.00255,0.0038100000000000005,108.8919153,34.2489363,990.74
,,0.0143,0.029300000000000003,0.023100000000000002,-0.18245,0.00255,0.0038100000000000005,108.8919153,34.2489363,990.74
