0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
,,0.0045000000000000005,-0.0086,-0.0005,-0.16596000000000002,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16886,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16495,-0.11639000000000001,0.9797800000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16718000000000002,-0.11687000000000002,0.9818500000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16715000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16529000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16435000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16858,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16510000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17187000000000002,-0.12071000000000001,0.9782700000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16256,-0.11714000000000001,0.97996,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16595000000000001,-0.11459000000000001,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16618000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16361,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16534000000000001,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16383,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16953000000000001,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16637000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16745000000000002,-0.11567000000000001,0.98023,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16182000000000002,-0.10769000000000001,0.96245,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16892000000000001,0.00255,0.0038400000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16345,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16473000000000002,0.00255,0.0038400000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16806000000000001,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16619,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16618000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16388000000000003,-0.11696000000000001,0.9731200000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16709000000000002,-0.11144000000000001,0.9764200000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16757000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.1643,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16712000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16720000000000002,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16491,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16695000000000002,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16255,-0.11308000000000001,0.9765300000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16993000000000003,-0.11567000000000001,0.9776,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16328,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16974,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16794,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16770000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16918000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16256,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16753,-0.11932000000000001,0.9748300000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16734000000000002,-0.11667000000000001,0.9779500000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16554000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16743000000000002,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16526000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16825,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16958,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16062,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16921000000000003,-0.11744,0.97828,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16372,-0.11644000000000002,0.97589,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16676000000000002,-0.11328,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16454000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16604000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16702,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16665000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16335000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.1633,-0.12131000000000002,0.9798800000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16787000000000002,-0.11083000000000001,0.9793700000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16486,-0.11675,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16453,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16579000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16349000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17040000000000002,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16348000000000001,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16929000000000002,-0.11174,0.9765900000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16175,-0.11768,0.9790900000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17279000000000003,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.15991000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16975,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.15692,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16677,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16297,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17181000000000002,-0.11483000000000002,0.97796,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16287000000000001,-0.11849000000000001,0.9808300000000001,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16768000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16374000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16904000000000002,-0.11850000000000001,0.97611,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16069,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.16616,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17168000000000003,0.00255,0.0038400000000000005,108.8919232,2e-06,994.25
,,0.0045000000000000005,-0.0086,-0.0005,-0.17332,-0.11601000000000002,0.9764100000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16054000000000002,-0.12264000000000001,0.9734100000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17491,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16502,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16528,0.00255,0.0037800000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16192,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16745000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15795,-0.11497,0.97733,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17032000000000003,-0.12031000000000001,0.9769800000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16012,-0.11955,0.9789800000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16905,-0.11616000000000001,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16326000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16555,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.14875000000000002,0.00255,0.0038900000000000002,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16287000000000001,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16686,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16955,-0.11334000000000001,0.9799700000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16184,-0.11601000000000002,0.97323,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16728,-0.12073,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.14950000000000002,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15856,0.00255,0.00394,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16890000000000002,0.00255,0.0037600000000000003,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.1721,0.00255,0.00386,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16161,0.00255,0.0037400000000000003,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17251000000000002,-0.12106000000000001,0.9720300000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15962,-0.12012,0.9803400000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17200000000000001,-0.11128,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16222,0.00255,0.0038300000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16421000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16870000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16775,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16386,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16241000000000003,-0.12397000000000001,0.9794200000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16711,-0.11708,0.9786,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16658,-0.10566,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16776000000000002,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16116000000000003,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16962000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16585000000000003,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16555,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16736,-0.11334000000000001,0.9764300000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16991,-0.11687000000000002,0.9780200000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16513000000000003,-0.11761,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16643000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16296000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17092000000000002,0.00255,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15906,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16663,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15917,-0.11933,0.9787100000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17263,-0.11217,0.9775200000000001,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.16219,-0.12372000000000001,0.0038200000000000005,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.17187000000000002,0.00255,0.0038000000000000004,108.8919232,2e-06,994.25
,,0.0,-0.0086,-0.0005,-0.15745,0.00255,0.0038100000000000005,108.8919232,2e-06,994.25
